sample,harmonic,lsoda_success,cn_success,lsoda_time_s,cn_time_s,current_nrmse,dc_nrmse,global_relative_strength,global_resolved,lockin_relative_strength,lockin_resolved,global_amplitude_relative_error,global_phase_error_rad,lockin_amplitude_nrmse,lockin_phase_rmse_rad,peak_shift_v
17,7,True,True,4.395560518999986,0.08708920699999112,0.00022746738219253058,1.4472906565179022e-05,0.002170279293691576,False,0.00033598791163574134,False,0.008150278845789246,0.000678384823221332,0.019543932884375826,0.5406997364733147,0.0
18,1,True,True,7.877264287999992,0.10770445299999665,0.0014537578977703769,0.0003327465586388948,1.0,True,1.0,True,0.00016390132697633863,6.927055095307111e-05,0.00011618008206909932,5.4984255684637695e-05,0.0
18,2,True,True,7.877264287999992,0.10770445299999665,0.0014537578977703769,0.0003327465586388948,0.21750418664763527,True,0.5212353412408268,True,0.00026401740903230056,0.00046754479697946877,0.0001677657174412533,0.0003131965472679838,0.0
18,3,True,True,7.877264287999992,0.10770445299999665,0.0014537578977703769,0.0003327465586388948,0.07772664524547018,True,0.427299884301994,True,0.0012866625853524395,0.0005092794511418751,0.00032699031371103554,0.0006056865582010343,0.0
18,4,True,True,7.877264287999992,0.10770445299999665,0.0014537578977703769,0.0003327465586388948,0.03196252182106558,True,0.2295438977785384,True,0.0007491838396394209,0.0019049157829067465,0.0005345931355921664,0.001251240478740212,0.0
18,5,True,True,7.877264287999992,0.10770445299999665,0.0014537578977703769,0.0003327465586388948,0.012195417843283672,False,0.15389000105162778,True,0.0020133121512456546,0.003530529030513652,0.000911122804067534,0.002287058901319906,0.0
18,6,True,True,7.877264287999992,0.10770445299999665,0.0014537578977703769,0.0003327465586388948,0.005328204321037394,False,0.11776494161625793,True,0.002933602817976213,0.0042084052373168035,0.001560371923875122,0.003508123511723186,0.0
18,7,True,True,7.877264287999992,0.10770445299999665,0.0014537578977703769,0.0003327465586388948,0.00398924392625709,False,0.09436669322304303,True,0.004207931230753977,0.003775556935094126,0.0019263878388496249,0.005350068886163443,0.0
19,1,True,True,6.721087348999987,0.10095658299999855,1.0543398487101042e-05,3.7730167722098894e-08,1.0,True,1.0,True,4.012314818424787e-07,4.287134144353999e-06,8.59104791566592e-07,2.9927054639942005e-05,0.0
19,2,True,True,6.721087348999987,0.10095658299999855,1.0543398487101042e-05,3.7730167722098894e-08,0.2949104017910037,True,0.27187827025930605,True,3.9967302036733604e-07,3.482615048344684e-06,3.598215381181973e-07,0.0011226659235124693,0.0
19,3,True,True,6.721087348999987,0.10095658299999855,1.0543398487101042e-05,3.7730167722098894e-08,0.02791192906176106,True,0.06565886591949158,True,8.57234459474255e-09,1.8498185847981578e-05,1.6264602457022726e-06,0.00045892237403287597,0.0
19,4,True,True,6.721087348999987,0.10095658299999855,1.0543398487101042e-05,3.7730167722098894e-08,0.0036932360046574306,False,0.026249196331435496,True,4.4636912186385364e-05,6.1422622232854e-06,3.3783728979207074e-06,0.0005108629602944173,0.0
19,5,True,True,6.721087348999987,0.10095658299999855,1.0543398487101042e-05,3.7730167722098894e-08,0.00061136359795005,False,0.012507721830524012,False,1.9287234377060152e-05,0.00013029689387700216,6.289087811642848e-06,0.0017260897653241772,0.0
19,6,True,True,6.721087348999987,0.10095658299999855,1.0543398487101042e-05,3.7730167722098894e-08,5.6407392908932234e-05,False,0.006482451608762703,False,0.0004602263557734016,0.0007731496524963077,1.0131305301979244e-05,0.02162022669382752,0.0
19,7,True,True,6.721087348999987,0.10095658299999855,1.0543398487101042e-05,3.7730167722098894e-08,7.934270582951594e-06,False,0.0035378977563719537,False,0.002589236408926617,0.0012022999643079846,1.3628143119755194e-05,0.0023261863990052638,0.0
20,1,True,True,6.836929029999993,0.11200532600000201,0.00514363350330864,0.026116748760524146,1.0,True,1.0,True,0.00012333730160366481,0.0001045743231102847,7.34184171365479e-05,6.374955563033073e-05,0.0
20,2,True,True,6.836929029999993,0.11200532600000201,0.00514363350330864,0.026116748760524146,0.3674364131409725,True,0.49364785993078136,True,0.00021049231720199493,0.00029270192478453305,0.00011880497703247692,0.006096979368874978,0.0
20,3,True,True,6.836929029999993,0.11200532600000201,0.00514363350330864,0.026116748760524146,0.08019009435297807,True,0.30245262150597807,True,0.0011422939029882247,0.0007998349617226451,0.00018656369275218718,0.007671672129251641,0.0
20,4,True,True,6.836929029999993,0.11200532600000201,0.00514363350330864,0.026116748760524146,0.02739260899281323,True,0.15201897793877225,True,0.0011191694905878455,0.0024114553470986344,0.00047168864598016097,0.024124607483888626,0.0
20,5,True,True,6.836929029999993,0.11200532600000201,0.00514363350330864,0.026116748760524146,0.008638629072221387,False,0.1187766858426078,True,0.004120798038770737,0.004794872004174167,0.0006967510846136296,0.05709144226042809,0.0
20,6,True,True,6.836929029999993,0.11200532600000201,0.00514363350330864,0.026116748760524146,0.004128137787787678,False,0.08790050155852461,True,0.006354546779170947,0.0002031283917676152,0.001065380220804378,0.14760808020560945,0.0
20,7,True,True,6.836929029999993,0.11200532600000201,0.00514363350330864,0.026116748760524146,0.003597121083779323,False,0.0694553807989575,True,0.008142951444036213,0.005141983331756749,0.0014042431535360156,0.7345316991468276,0.0
21,0,False,True,0.025991409999988946,0.09305503199999521,nan,nan,nan,False,nan,False,nan,nan,nan,nan,nan
22,1,True,True,5.612617506999982,0.11550520599999459,0.0012964324980719228,3.891492186906966e-05,1.0,True,1.0,True,1.7149603637122378e-05,9.070678484990324e-06,2.6005576265818432e-05,2.552653348658656e-05,0.0
22,2,True,True,5.612617506999982,0.11550520599999459,0.0012964324980719228,3.891492186906966e-05,0.0343026808683207,True,0.11778532967026349,True,0.00019113700225964307,4.099462631712569e-05,9.031667064918208e-05,0.000450441940635605,0.0
22,3,True,True,5.612617506999982,0.11550520599999459,0.0012964324980719228,3.891492186906966e-05,0.0043129790712030875,False,0.06100377440270545,True,0.001932308955837258,0.0014945634503011895,0.00029565346262228824,0.0010331018273929498,0.0
22,4,True,True,5.612617506999982,0.11550520599999459,0.0012964324980719228,3.891492186906966e-05,0.00131092602051193,False,0.03838227113394451,True,0.0037865433179317598,0.00016621876932143564,0.0005703429301329651,0.002064751023237686,0.0
22,5,True,True,5.612617506999982,0.11550520599999459,0.0012964324980719228,3.891492186906966e-05,0.00023211673031520107,False,0.028365775910686303,True,0.028722954964211022,0.010188515789637975,0.0008167001259316846,0.0034012817087797353,0.0
22,6,True,True,5.612617506999982,0.11550520599999459,0.0012964324980719228,3.891492186906966e-05,0.0001292447707368158,False,0.021363329135023156,True,0.05265013555796989,0.07620236413300718,0.001197427027227965,0.005074446254312727,0.0
22,7,True,True,5.612617506999982,0.11550520599999459,0.0012964324980719228,3.891492186906966e-05,3.956816856535931e-05,False,0.016063712422993648,False,0.338667832272956,0.2443586712498631,0.0015993762034866878,0.006754112308920087,0.0
23,1,True,True,7.14655525400002,0.09956456500000854,0.0005753215773599712,6.796699093707323e-06,1.0,True,1.0,True,0.00016548841263656387,8.073113900172733e-05,0.00010789502246267163,7.780743962706131e-05,0.0
23,2,True,True,7.14655525400002,0.09956456500000854,0.0005753215773599712,6.796699093707323e-06,0.16303235803524307,True,0.5904801439785231,True,0.0006860061084108108,0.00027735385421157055,0.00038095633382383766,0.00023623589858836063,0.0
23,3,True,True,7.14655525400002,0.09956456500000854,0.0005753215773599712,6.796699093707323e-06,0.10785166401144443,True,0.44430734166718944,True,0.0010038526678142542,0.0007296443914951435,0.000658748643636077,0.0005517221865311172,0.0
23,4,True,True,7.14655525400002,0.09956456500000854,0.0005753215773599712,6.796699093707323e-06,0.028867467022386684,True,0.32892082383185184,True,0.0018632662757183816,0.0008471800172282773,0.0012053110370525567,0.0009480697600488006,0.0
23,5,True,True,7.14655525400002,0.09956456500000854,0.0005753215773599712,6.796699093707323e-06,0.0028601928296055857,False,0.2249406778662,True,0.0018021311404226503,0.0005340347369924281,0.001614925654284364,0.0017496979596003624,0.0
23,6,True,True,7.14655525400002,0.09956456500000854,0.0005753215773599712,6.796699093707323e-06,0.0007721356697841034,False,0.1514310939196442,True,0.0022962215756226517,0.000637531744066111,0.0023637162442994623,0.002882909005308951,0.0
23,7,True,True,7.14655525400002,0.09956456500000854,0.0005753215773599712,6.796699093707323e-06,0.00031519862245866717,False,0.10659960032441262,True,0.0027808907064131964,0.0027717068652830523,0.003065610864210469,0.01054949767085804,0.0
