sample,harmonic,lsoda_success,cn_success,lsoda_time_s,cn_time_s,current_nrmse,dc_nrmse,global_relative_strength,global_resolved,lockin_relative_strength,lockin_resolved,global_amplitude_relative_error,global_phase_error_rad,lockin_amplitude_nrmse,lockin_phase_rmse_rad,peak_shift_v
6,3,True,True,5.050451367000278,0.1541526400001203,5.8157774372255696e-05,1.3508437416653964e-05,0.13686512346740728,True,0.06676474836476959,True,0.00012374207371761034,0.00010865952254479617,0.0001208044771306237,0.003622938307043352,0.0
6,4,True,True,5.050451367000278,0.1541526400001203,5.8157774372255696e-05,1.3508437416653964e-05,0.05737363630364762,True,0.06145966736956271,True,0.000235185781579322,0.00013006583315611916,0.00020842220983803407,0.013890327332580684,0.0
6,5,True,True,5.050451367000278,0.1541526400001203,5.8157774372255696e-05,1.3508437416653964e-05,0.027122534736061514,True,0.0528456236169858,True,0.0006534616245015049,0.00021738208376342882,0.0002443061122303104,0.009935823120215638,0.0
6,6,True,True,5.050451367000278,0.1541526400001203,5.8157774372255696e-05,1.3508437416653964e-05,0.016624888144343947,False,0.04829893417842462,True,0.0018381959722508342,7.531689577056078e-05,0.00031439108210425636,0.06544993257093663,0.0
6,7,True,True,5.050451367000278,0.1541526400001203,5.8157774372255696e-05,1.3508437416653964e-05,0.011058641269710675,False,0.041954193931258786,True,0.0015435913126712678,0.0006614133154643209,0.0004358186357446953,0.17247503322035818,0.0
7,1,True,True,5.999790935999954,0.1848474299999907,0.0004948494151151044,3.935147944865483e-06,1.0,True,1.0,True,5.9804777383824134e-06,5.242112560033264e-06,7.194270202400467e-06,6.409143980498925e-06,0.0
7,2,True,True,5.999790935999954,0.1848474299999907,0.0004948494151151044,3.935147944865483e-06,0.012472050414644734,False,0.17452804145074294,True,6.745693891628806e-05,0.0002997924136276531,2.0047663252115657e-05,8.498764279509324e-05,0.0
7,3,True,True,5.999790935999954,0.1848474299999907,0.0004948494151151044,3.935147944865483e-06,0.011965598184410635,False,0.09023204007234499,True,0.00024751657726256943,3.2048623664682196e-05,6.602308616302313e-05,0.0001700592932403396,0.0
7,4,True,True,5.999790935999954,0.1848474299999907,0.0004948494151151044,3.935147944865483e-06,0.0005500220809757398,False,0.05719359629548216,True,0.000550752128253953,0.0013024757052648717,0.00013285719876625612,0.00025663292285861794,0.0
7,5,True,True,5.999790935999954,0.1848474299999907,0.0004948494151151044,3.935147944865483e-06,0.0005051784460834921,False,0.04126955049152625,True,0.001469802044765874,0.0012003151916721855,0.00019895361870309123,0.0006052370478064565,0.0
7,6,True,True,5.999790935999954,0.1848474299999907,0.0004948494151151044,3.935147944865483e-06,5.216735236278048e-05,False,0.03025673900246291,True,0.0014903558547430798,0.008927926582842359,0.0002833891056296553,0.0016501848542587448,0.0
7,7,True,True,5.999790935999954,0.1848474299999907,0.0004948494151151044,3.935147944865483e-06,1.9967074620583845e-05,False,0.02192391018849249,True,0.01168258891835055,0.0009118059618102026,0.00036749832815505457,0.0023351928390002536,0.0
